;familyKey;family;rank
2465;4464.0;stilipedidae;family
2466;4465.0;synopiidae;family
2467;4466.0;talitridae;family
2468;4467.0;uristidae;family
2469;4468.0;urothoidae;family
2470;4469.0;valettidae;family
2471;4470.0;vibiliidae;family
2472;4471.0;bathynellidae;family
2473;4472.0;alpheidae;family
2474;4473.0;alvinocarididae;family
2475;4474.0;anchistioididae;family
2476;4475.0;atyidae;family
2477;4476.0;bresiliidae;family
2478;4477.0;callianassidae;family
2479;4478.0;calocarididae;family
2480;4479.0;cambaridae;family
2481;4480.0;pentacerotidae;family
2482;4481.0;percidae;family
2483;4482.0;perciliidae;family
2484;4483.0;cordulegastridae;family
2485;4484.0;dicteriadidae;family
2486;4485.0;epiophlebiidae;family
2487;4486.0;gomphidae;family
2488;4487.0;hemiphlebiidae;family
2489;4488.0;isostictidae;family
2490;4489.0;lestidae;family
2491;4490.0;vespidae;family
2492;4491.0;eccoptarthridae;family
2493;4492.0;costaceae;family
2494;4493.0;gengidae;family
2495;4494.0;issidae;family
2496;4495.0;meenoplidae;family
2497;4496.0;pholidichthyidae;family
2498;4497.0;polyprionidae;family
2499;4498.0;pomacanthidae;family
2500;4499.0;pomacentridae;family
2501;4500.0;pseudaphritidae;family
2502;4501.0;pseudochromidae;family
2503;4502.0;ptereleotridae;family
2504;4503.0;ptilichthyidae;family
2505;4504.0;scaridae;family
2506;4505.0;scatophagidae;family
2507;4506.0;schindleriidae;family
2508;5962234.0;plectrogeniidae;family
2509;4508.0;scorpaenidae;family
2510;4509.0;setarchidae;family
2511;4510.0;synanceiidae;family
2512;4511.0;akysidae;family
2513;4512.0;ariidae;family
2514;4513.0;aspredinidae;family
2515;4514.0;comoviridae;family
2516;4515.0;iflaviridae;family
2517;4516.0;marnaviridae;family
2518;4517.0;picornaviridae;family
2519;5922233.0;secoviridae;family
2520;4519.0;splachnidiaceae;family
2521;4520.0;dactylopiidae;family
2522;4521.0;diaspididae;family
2523;4522.0;eriococcidae;family
2524;4523.0;nephropidae;family
2525;4524.0;halimococcidae;family
2526;4525.0;kerriidae;family
2527;4526.0;lecanodiaspididae;family
2528;4527.0;ocypodidae;family
2529;4528.0;ogyrididae;family
2530;4529.0;oregoniidae;family
2531;4530.0;ortheziidae;family
2532;4531.0;paguridae;family
2533;4532.0;phenacoleachiidae;family
2534;4533.0;phoenicococcidae;family
2535;4534.0;pseudococcidae;family
2536;4535.0;palinuridae;family
2537;4536.0;panopeidae;family
2538;4537.0;acrolophidae;family
2539;4538.0;adelidae;family
2540;4539.0;agonoxenidae;family
2541;4540.0;aididae;family
2542;4541.0;pinguiochrysidaceae;family
2543;4542.0;alucitidae;family
2544;4543.0;chrysolepidomonadaceae;family
2545;4544.0;chrysosphaeraceae;family
2546;4545.0;hibberdiaceae;family
2547;4546.0;anomoeotidae;family
2548;4547.0;anthelidae;family
2549;4548.0;arctiidae;family
2550;4549.0;arrhenophanidae;family
2551;4550.0;parthenopidae;family
2552;4551.0;penaeidae;family
2553;4552.0;pilumnidae;family
2554;4553.0;pisidae;family
2555;4554.0;batrachedridae;family
2556;4555.0;portunidae;family
2557;4556.0;processidae;family
2558;4557.0;pseudorhombilidae;family
2559;4558.0;pylochelidae;family
2560;4559.0;rhynchocinetidae;family
2561;4560.0;stenopodidae;family
2562;8677.0;raninidae;family
2563;4562.0;thiidae;family
2564;4563.0;thomassiniidae;family
2565;4564.0;trapeziidae;family
2566;3865.0;epialtidae;family
2567;4566.0;upogebiidae;family
2568;4567.0;varunidae;family
2569;4568.0;xanthidae;family
2570;4569.0;aegidae;family
2571;4570.0;agnaridae;family
2572;4571.0;antarcturidae;family
2573;4572.0;armadillidiidae;family
2574;4573.0;asconiscidae;family
2575;4574.0;asellidae;family
2576;4575.0;austrarcturellidae;family
2577;4576.0;barybrotidae;family
2578;4577.0;bathynataliidae;family
2579;4578.0;bathytropidae;family
2580;4579.0;ochromonadaceae;family
2581;4580.0;triparmaceae;family
2582;4581.0;mallomonadaceae;family
2583;4582.0;rhizochloridaceae;family
2584;4583.0;heterogloeaceae;family
2585;4584.0;centritactaceae;family
2586;4585.0;characiopsidaceae;family
2587;4586.0;chloropediaceae;family
2588;4587.0;gloeobotrydaceae;family
2589;4588.0;gloeopodiaceae;family
2590;4589.0;mischococcaceae;family
2591;4897592.0;ophiocytiaceae;family
2592;4591.0;rhizounochloridaceae;family
2593;4592.0;heteropediaceae;family
2594;4593.0;neonemataceae;family
2595;4594.0;tribonemataceae;family
2596;4595.0;botrydiaceae;family
2597;4596.0;vaucheriaceae;family
2598;4597.0;pseudodendromonadaceae;family
2599;4598.0;siluaniaceae;family
2600;4599.0;cabiropidae;family
2601;4625.0;aulacomniaceae;family
2602;4626.0;archidiaceae;family
2603;4627.0;meesiaceae;family
2604;4628.0;racopilaceae;family
2605;4629.0;rhizogoniaceae;family
2606;4630.0;pseudoditrichaceae;family
2607;4631.0;timmiaceae;family
2608;4632.0;spiridentaceae;family
2609;4633.0;buxbaumiaceae;family
2610;4634.0;bruchiaceae;family
2611;4635.0;dicranaceae;family
2612;4636.0;dicnemonaceae;family
2613;4637.0;bryoxiphiaceae;family
2614;4638.0;phyllodrepaniaceae;family
2615;4639.0;eustichiaceae;family
2616;4640.0;pleurophascaceae;family
2617;4641.0;rhabdoweisiaceae;family
2618;4642.0;viridivelleraceae;family
2619;4643.0;fissidentaceae;family
2620;4644.0;disceliaceae;family
2621;4645.0;funariaceae;family
2622;4646.0;gigaspermaceae;family
2623;4647.0;rickettsiaceae;family
2624;4648.0;splachnaceae;family
2625;4649.0;daltoniaceae;family
2626;4650.0;amblystegiaceae;family
2627;4651.0;brachytheciaceae;family
2628;4652.0;hylocomiaceae;family
2629;4653.0;leskeaceae;family
2630;4654.0;myriniaceae;family
2631;4655.0;pterigynandraceae;family
2632;4656.0;sematophyllaceae;family
2633;4657.0;thamnobryaceae;family
2634;4658.0;theliaceae;family
2635;4659.0;thuidiaceae;family
2636;4660.0;echinodiaceae;family
2637;4661.0;rutenbergiaceae;family
2638;4662.0;trachypodaceae;family
2639;4663.0;meteoriaceae;family
2640;4664.0;leucodontaceae;family
2641;4665.0;neckeraceae;family
2642;4666.0;pterobryaceae;family
2643;4667.0;erpodiaceae;family
2644;4668.0;orthotrichaceae;family
2645;4669.0;polytrichaceae;family
2646;4670.0;calymperaceae;family
2647;4671.0;pottiaceae;family
2648;4672.0;seligeriaceae;family
2649;4673.0;sphagnaceae;family
2650;4674.0;caulerpaceae;family
2651;4269806.0;dichotomosiphonaceae;family
2652;4676.0;geraniaceae;family
2653;4677.0;heliconiaceae;family
2654;4678.0;lowiaceae;family
2655;4679.0;chaetophoraceae;family
2656;4681.0;characiosiphonaceae;family
2657;4682.0;chlorococcaceae;family
2658;4683.0;hypnomonadaceae;family
2659;4684.0;oocystaceae;family
2660;4685.0;sphaeropleaceae;family
2661;4686.0;musaceae;family
2662;4687.0;zingiberaceae;family
2663;4688.0;betulaceae;family
2664;4689.0;fagaceae;family
2665;4690.0;magnoliaceae;family
2666;4691.0;euphorbiaceae;family
2667;4692.0;pandaceae;family
2668;4693.0;picrodendraceae;family
2669;4694.0;oedogoniaceae;family
2670;4695.0;palmellaceae;family
2671;4696.0;waddliaceae;family
2672;4698.0;caldilineaceae;family
2673;4699.0;herpetosiphonaceae;family
2674;4700.0;chrysiogenaceae;family
2675;4701.0;deferribacteraceae;family
2676;4702.0;thermaceae;family
2677;4703.0;fibrobacteraceae;family
2678;4704.0;alicyclobacillaceae;family
2679;4705.0;listeriaceae;family
2680;4706.0;paenibacillaceae;family
2681;4707.0;planococcaceae;family
2682;4708.0;staphylococcaceae;family
2683;4709.0;aerococcaceae;family
2684;4710.0;carnobacteriaceae;family
2685;4711.0;lactobacillaceae;family
2686;4712.0;acidaminococcaceae;family
2687;4713.0;lachnospiraceae;family
2688;4714.0;heliobacteriaceae;family
2689;4715.0;peptococcaceae;family
2690;4716.0;halanaerobiaceae;family
2691;4717.0;halobacteroidaceae;family
2692;4718.0;thermodesulfobiaceae;family
2693;4719.0;entomoplasmataceae;family
2694;4720.0;spiroplasmataceae;family
2695;4721.0;gemmatimonadaceae;family
2696;4722.0;nitrospiraceae;family
2697;4723.0;caulobacteraceae;family
2698;4724.0;aurantimonadaceae;family
2699;4725.0;brucellaceae;family
2700;4726.0;methylocystaceae;family
2701;4727.0;rhodobiaceae;family
2702;4728.0;acetobacteraceae;family
2703;4729.0;rhodobacteraceae;family
2704;4730.0;rhodospirillaceae;family
2705;4731.0;dascillidae;family
2706;4732.0;dryopidae;family
2707;4733.0;histeridae;family
2708;4734.0;hydrochidae;family
2709;4735.0;hydroscaphidae;family
2710;4736.0;jacobsoniidae;family
2711;4737.0;lampyridae;family
2712;4738.0;leiodidae;family
2713;4739.0;limnichidae;family
2714;4740.0;megalopodidae;family
2715;4741.0;melandryidae;family
2716;4742.0;meloidae;family
2717;4743.0;micromalthidae;family
2718;4744.0;sphaeriusidae;family
2719;4745.0;monotomidae;family
2720;4746.0;mordellidae;family
2721;4747.0;mycteridae;family
2722;4748.0;noteridae;family
2723;4749.0;oedemeridae;family
2724;4750.0;ommatidae;family
2725;4751.0;orsodacnidae;family
2726;4752.0;passandridae;family
2727;4753.0;propalticidae;family
2728;4754.0;ptiliidae;family
2729;4755.0;ptilodactylidae;family
2730;4756.0;pyrochroidae;family
2731;4757.0;pythidae;family
2732;4758.0;rhipiphoridae;family
2733;4759.0;rhysodidae;family
2734;4760.0;scraptiidae;family
2735;4761.0;scydmaenidae;family
2736;4762.0;silphidae;family
2737;4763.0;sphindidae;family
2738;4764.0;tetratomidae;family
2739;4765.0;trogossitidae;family
2740;4766.0;zopheridae;family
2741;4767.0;carcinophoridae;family
2742;4768.0;oligotomidae;family
2743;4769.0;thraustochytriaceae;family
2744;4770.0;haptoglossaceae;family
2745;4771.0;albuginaceae;family
2746;4772.0;apodachlyellaceae;family
2747;5854277.0;siboglinidae;family
2748;5854277.0;siboglinidae;family
2749;5854277.0;siboglinidae;family
2750;4777.0;ducellieriaceae;family
2751;4778.0;leptolegniellaceae;family
2752;4779.0;leptomitaceae;family
2753;4780.0;crypticolaceae;family
2754;4781.0;ectrogellaceae;family
2755;4782.0;myzocytiopsidaceae;family
2756;4783.0;sirolpidiaceae;family
2757;4784.0;olpidiopsidaceae;family
2758;4785.0;peronosporaceae;family
2759;4786.0;pythiogetonaceae;family
2760;4787.0;rhipidiaceae;family
2761;4788.0;leptolegniaceae;family
2762;4789.0;saprolegniaceae;family
2763;4790.0;acrospermaceae;family
2764;4791.0;botryosphaeriaceae;family
2765;4792.0;antennulariellaceae;family
2766;4793.0;asterinaceae;family
2767;4794.0;capnodiaceae;family
2768;4795.0;euantennariaceae;family
2769;4796.0;metacapnodiaceae;family
2770;4797.0;mycosphaerellaceae;family
2771;4798.0;piedraiaceae;family
2772;4799.0;schizothyriaceae;family
2773;4800.0;teratosphaeriaceae;family
2774;4801.0;coccoideaceae;family
2775;4802.0;dothideaceae;family
2776;4803.0;dothioraceae;family
2777;4804.0;planistromellaceae;family
2778;4805.0;hysteriaceae;family
2779;4806.0;aliquandostipitaceae;family
2780;4807.0;aulographaceae;family
2781;4808.0;microthyriaceae;family
2782;4809.0;cookellaceae;family
2783;4810.0;sphaerophoraceae;family
2784;4811.0;scoliciosporaceae;family
2785;4812.0;ramalinaceae;family
2786;4813.0;psoraceae;family
2787;4814.0;corynesporascaceae;family
2788;4815.0;cucurbitariaceae;family
2789;4816.0;delitschiaceae;family
2790;4817.0;didymosphaeriaceae;family
2791;4818.0;fenestellaceae;family
2792;4819.0;lophiostomataceae;family
2793;4820.0;montagnulaceae;family
2794;4821.0;mytilinidiaceae;family
2795;4822.0;sporormiaceae;family
2796;4823.0;testudinaceae;family
2797;4824.0;ascosphaeraceae;family
2798;4825.0;herpotrichiellaceae;family
2799;4826.0;elaphomycetaceae;family
2800;4827.0;thermoascaceae;family
2801;4828.0;lecanoraceae;family
2802;4829.0;hymeneliaceae;family
2803;4830.0;ajellomycetaceae;family
2804;4831.0;arthrodermataceae;family
2805;4832.0;onygenaceae;family
2806;4833.0;catillariaceae;family
2807;4834.0;brigantiaeaceae;family
2808;4835.0;euceratomycetaceae;family
2809;4836.0;herpomycetaceae;family
2810;4837.0;laboulbeniaceae;family
2811;4838.0;arctomiaceae;family
2812;4839.0;anamylopsoraceae;family
2813;4840.0;schaereriaceae;family
2814;4841.0;verrucariaceae;family
2815;4842.0;crocyniaceae;family
2816;4843.0;monoblastiaceae;family
2817;4844.0;mycocaliciaceae;family
2818;4845.0;trypetheliaceae;family
2819;4846.0;palmellopsidaceae;family
2820;4847.0;cylindrocapsaceae;family
2821;4848.0;haematococcaceae;family
2822;4849.0;phacotaceae;family
2823;4850.0;coleochaetaceae;family
2824;5884.0;brachaeluridae;family
2825;5885.0;pseudocarchariidae;family
2826;5886.0;mitsukurinidae;family
2827;5887.0;megachasmidae;family
2828;5888.0;lamnidae;family
2829;5889.0;cetorhinidae;family
2830;5890.0;heterodontidae;family
2831;5891.0;pseudotriakidae;family
2832;5892.0;hemigaleidae;family
2833;5893.0;cyttidae;family
2834;5894.0;triodontidae;family
2835;5895.0;triacanthidae;family
2836;5896.0;monacanthidae;family
2837;5897.0;molidae;family
2838;5898.0;diodontidae;family
2839;5899.0;balistidae;family
2840;5900.0;aracanidae;family
2841;5901.0;syngnathidae;family
2842;5902.0;fistulariidae;family
2843;5903.0;aulostomidae;family
2844;5904.0;chaudhuriidae;family
2845;5905.0;gonostomatidae;family
2846;5906.0;melamphaidae;family
2847;5907.0;hispidoberycidae;family
2848;5908.0;peridiscaceae;family
2849;5909.0;alzateaceae;family
2850;3593836.0;tetrameristaceae;family
2851;5911.0;halophytaceae;family
2852;5912.0;nemopteridae;family
2853;5913.0;nevrorthidae;family
2854;5914.0;nymphidae;family
2855;5012.0;ithonidae;family
2856;5916.0;psychopsidae;family
2857;5917.0;timematidae;family
2858;5918.0;chaeteessidae;family
2859;5919.0;hymenopodidae;family
2860;5920.0;iridopterygidae;family
2861;5921.0;liturgusidae;family
2862;5922.0;sibyllidae;family
2863;5923.0;thespidae;family
2864;5924.0;scopuridae;family
2865;5925.0;gryllidae;family
2866;5926.0;pneumoridae;family
2867;5927.0;tanaoceridae;family
2868;5928.0;pyrgomorphidae;family
2869;5929.0;morabidae;family
2870;5930.0;thericleidae;family
2871;5931.0;episactidae;family
2872;5932.0;chorotypidae;family
2873;5933.0;mastacideidae;family
2874;5934.0;eumastacidae;family
2875;5935.0;lestoideidae;family
2876;5936.0;libellulidae;family
2877;5937.0;megapodagrionidae;family
2878;5938.0;petaluridae;family
2879;5939.0;microbiotheriidae;family
2880;5940.0;ornithorhynchidae;family
2881;5941.0;tachyglossidae;family
2882;5942.0;notoryctidae;family
2883;5943.0;metachandidae;family
2884;5944.0;tovariaceae;family
2885;5945.0;setchellanthaceae;family
2886;5946.0;tettigometridae;family
2887;5947.0;ricaniidae;family
2888;5948.0;arthropleidae;family
2889;5949.0;rhinatrematidae;family
2890;5950.0;ichthyophiidae;family
2891;5951.0;tentaculariidae;family
2892;5952.0;lacistorhynchidae;family
2893;4282335.0;sphyriocephalidae;family
2894;5954.0;eutetrarhynchidae;family
2895;5955.0;triaenophoridae;family
2896;5956.0;bothriocephalidae;family
2897;5957.0;anoplodiscidae;family
2898;5958.0;didymorchidae;family
2899;5959.0;taeniidae;family
2900;5960.0;progynotaeniidae;family
2901;5961.0;nematotaeniidae;family
2902;5962.0;diploposthidae;family
2903;5963.0;davaineidae;family
2904;5964.0;anoplocephalidae;family
2905;5965.0;pleioplanidae;family
2906;5966.0;ilyplanidae;family
2907;5967.0;sphaerulariidae;family
2908;5968.0;belonolaimidae;family
2909;5969.0;trichostrongylidae;family
2910;5970.0;syngamidae;family
2911;5971.0;angiostrongylidae;family
2912;5972.0;ancylostomatidae;family
2913;5973.0;anguillicolidae;family
2914;5974.0;steinernematidae;family
2915;5975.0;rhabdiasidae;family
2916;5977.0;neodiplogasteridae;family
2917;5978.0;heterakidae;family
2918;5979.0;ascarididae;family
2919;5980.0;trichodoridae;family
2920;5981.0;trichinellidae;family
2921;5982.0;robertdollfusidae;family
2922;5983.0;tylencholaimidae;family
2923;5984.0;qudsianematidae;family
2924;5985.0;falcihastidae;family
2925;5986.0;aporcelaimidae;family
2926;5987.0;ceratomyxidae;family
2927;5988.0;anatomidae;family
2928;3244395.0;proctonotidae;family
2929;2660.0;triphoridae;family
2930;5992.0;struthiolariidae;family
2931;5993.0;rastodentidae;family
2932;2680.0;barleeiidae;family
2933;5996.0;osteopeltidae;family
2934;5997.0;cocculinellidae;family
2935;5998.0;choristellidae;family
2936;5999.0;pupinidae;family
2937;6001.0;hyriidae;family
2938;6002.0;parilimyidae;family
2939;6003.0;laganidae;family
2940;6004.0;arachnoididae;family
2941;6005.0;pentacrinitidae;family
2942;6006.0;thalassometridae;family
2943;6007.0;brisingidae;family
2944;6008.0;freyellidae;family
2945;6009.0;asteriidae;family
2946;6010.0;heliasteridae;family
2947;6011.0;archirhizidae;family
2948;8200.0;halicreatidae;family
2949;6013.0;porinidae;family
2950;6014.0;poricellariidae;family
2951;6015.0;prostomariidae;family
2952;6016.0;quadricellariidae;family
2953;6017.0;robertsonidridae;family
2954;6018.0;savignyellidae;family
2955;6019.0;romancheinidae;family
2956;6020.0;schizoporellidae;family
2957;6021.0;selenariidae;family
2958;6022.0;siphonicytaridae;family
2959;6023.0;steginoporellidae;family
2960;6024.0;stomachetosellidae;family
2961;6025.0;tendridae;family
2962;6026.0;tessaradomidae;family
2963;6027.0;teuchoporidae;family
2964;6028.0;tetraplariidae;family
2965;6029.0;thalamoporellidae;family
2966;2110.0;celleporidae;family
2967;6031.0;trypostegidae;family
2968;6032.0;cytheralisonidae;family
2969;6033.0;punciidae;family
2970;6034.0;iblidae;family
2971;6035.0;eolepadidae;family
2972;6036.0;hymenosomatidae;family
2973;6037.0;stygocarididae;family
2974;6038.0;rakiroidae;family
2975;6039.0;paracalliopiidae;family
2976;6040.0;trichodectidae;family
2977;6041.0;nannochoristidae;family
2978;6042.0;xiphydriidae;family
2979;6043.0;proctotrupidae;family
2980;6044.0;orussidae;family
2981;6045.0;embolemidae;family
2982;6046.0;charipidae;family
2983;6047.0;peloridiidae;family
2984;6048.0;myerslopiidae;family
2985;6049.0;cicadidae;family
2986;6050.0;cantacaderidae;family
2987;6051.0;aenictopecheidae;family
2988;6052.0;nesameletidae;family
2989;6053.0;ameletopsidae;family
2990;6054.0;mycobatidae;family
2991;6055.0;zelandothyadidae;family
2992;6056.0;tydeidae;family
2993;6057.0;tetranychidae;family
2994;6058.0;tenuipalpidae;family
2995;6059.0;tarsonemidae;family
2996;6060.0;stigmaeidae;family
2997;6061.0;sperchontidae;family
2998;6062.0;siteroptidae;family
2999;6063.0;scutacaridae;family
3000;6064.0;rhagidiidae;family
3001;6065.0;psorergatidae;family
3002;6066.0;penthaleidae;family
3003;6067.0;pachygnathidae;family
3004;6068.0;mecognathidae;family
3005;6069.0;leeuwenhoekiidae;family
3006;6070.0;labidostommidae;family
3007;6071.0;eupodidae;family
3008;6072.0;demodecidae;family
3009;6073.0;ctenothyadidae;family
3010;6074.0;cheyletidae;family
3011;6075.0;synthetonychidae;family
3012;6076.0;monoscutidae;family
3013;6077.0;gagrellidae;family
3014;6078.0;caddidae;family
3015;6079.0;veigaiidae;family
3016;6080.0;varroidae;family
3017;6081.0;uropodidae;family
3018;6082.0;polyaspidae;family
3019;6083.0;parasitidae;family
3020;6084.0;parantennulidae;family
3021;6085.0;leptolaelapidae;family
3022;6086.0;eviphididae;family
3023;6087.0;digamasellidae;family
3024;6088.0;dermanyssidae;family
3025;6089.0;allothyridae;family
3026;6090.0;turbinoptidae;family
3027;6091.0;pterolichidae;family
3028;6092.0;myocoptidae;family
3029;6093.0;listrophoridae;family
3030;6094.0;laminosioptidae;family
